guess,mean,med,std
kapas,766.784974093264,441.0,748.853117900178
kwela,634.132556131261,441.0,648.875433341126
lever,566.682642487047,441.0,619.501804905953
mafia,715.236183074266,441.0,709.132585399306
matai,604.364421416235,441.0,655.915165466312
molto,637.488773747841,441.0,688.851196509256
pests,630.857081174439,441.0,658.48560720806
pilis,688.262953367876,441.0,719.080725502316
roops,616.430483592401,441.0,652.317980142524
rubli,556.684369602763,441.0,629.840464655596
tomos,682.970207253886,441.0,710.839201953751
veers,617.910189982729,441.0,647.317633055508
yesty,563.145941278066,441.0,567.093789566541
zesty,555.205094991364,441.0,568.044996993215
allay,657.731001727116,442.0,622.762332908012
cacti,570.084196891192,442.0,618.42955657855
googs,832.591105354059,442.0,723.900552749309
hoofs,765.078583765112,442.0,742.564862653366
jeers,650.086355785838,442.0,652.237387626681
kamas,771.291450777202,442.0,745.646949814091
loofs,677.683506044905,442.0,691.18352906202
medii,709.135146804836,442.0,689.230981824152
oasis,486.817357512953,442.0,535.421508422389
parra,662.311744386874,442.0,661.382991393623
pasts,635.78195164076,442.0,672.956009295798
topoi,644.173575129534,442.0,683.407711627706
varix,604.555699481865,442.0,621.571396021364
wakas,794.716321243523,442.0,744.143921326445
zooks,912.458981001727,442.0,768.732447228912
award,650.158894645941,443.0,675.108033439846
hasta,650.974956822107,443.0,700.329683100265
jooks,914.062176165803,443.0,762.966379000093
kooks,924.948618307427,443.0,762.890587674712
kutis,651.079447322971,443.0,730.825071588319
labia,627.286701208981,443.0,672.166755777557
loops,646.099740932643,443.0,683.58876778249
macas,672.164075993092,443.0,705.201832129895
mucic,840.293177892919,443.0,808.428379570579
nanas,712.543177892919,443.0,699.290048704344
nyaff,823.672711571675,443.0,770.992540832656
oggin,838.11701208981,443.0,806.617246807017
oncus,681.262089810017,443.0,772.161750171739
onkus,786.802245250432,443.0,829.11851743388
pyxis,857.512089810017,443.0,823.916006922332
qadis,592.981865284974,443.0,636.527441765265
rakia,587.932642487047,443.0,624.228741750081
turfs,597.063471502591,443.0,677.460592422143
woops,790.162348877375,443.0,743.086940300579
awful,700.050086355786,444.0,735.07889592575
bemix,710.172279792746,444.0,673.36555249217
filmi,877.103195164076,444.0,806.404819404415
hapax,849.463298791019,444.0,771.512772166296
mavis,581.968911917098,444.0,639.059190301755
mosts,699.783678756477,444.0,728.518848472815
niqab,743.25,444.0,734.133886556757
palpi,636.727979274611,444.0,659.606083974337
queue,762.577720207254,444.0,640.446152202168
ungum,1087.62305699482,444.0,925.259209009513
whows,883.972797927461,444.0,807.82982385755
fests,662.012953367876,445.0,661.792059376457
fifty,730.044905008636,445.0,677.454144624621
lamia,617.844559585492,445.0,665.400344923558
leves,615.977547495682,445.0,649.087601149883
mayas,684.98402417962,445.0,712.782990493819
mosks,853.936528497409,445.0,796.836274965814
ohmic,707.010362694301,445.0,767.463474553527
palki,583.787564766839,445.0,653.573397195237
purrs,666.871329879102,445.0,703.443312584603
toffs,762.479706390328,445.0,748.356761701619
waltz,655.060880829016,445.0,678.810234225222
zooms,871.672279792746,445.0,757.904909853666
achoo,752.905440414508,446.0,755.291349758536
agloo,692.518134715026,446.0,713.368045963265
basks,780.571243523316,446.0,722.415081214253
busky,725.529792746114,446.0,711.311024232076
kabab,1000.68134715026,446.0,797.35012182543
lasts,573.47884283247,446.0,640.34535699578
moobs,770.034110535406,446.0,739.388424621647
tests,704.72366148532,446.0,672.594205030605
tokos,725.981433506045,446.0,731.097476224294
wasts,684.986183074266,446.0,693.96242532084
agria,611.112694300518,447.0,649.376393193876
bests,634.843264248705,447.0,651.105506177697
burrs,669.189119170984,447.0,689.207109833044
currs,601.355354058722,447.0,659.81257779449
epees,753.679188255613,447.0,714.252437553813
filks,712.544473229706,447.0,744.014949807781
gests,622.549654576857,447.0,655.430952581941
kadai,720.123488773748,447.0,714.368906241015
kawas,811.384283246978,447.0,757.971814582208
maxis,619.9896373057,447.0,652.875911180769
yoofs,770.335924006909,447.0,747.030554902065
asses,667.601468048359,448.0,619.417028631388
bosom,763.376079447323,448.0,735.246984092846
favor,533.380829015544,448.0,588.97911755081
fifth,825.845423143351,448.0,773.97496029434
juror,740.33506044905,448.0,716.483175530133
karoo,585.943005181347,448.0,628.793748174797
kuris,563.066925734024,448.0,649.062275122883
onion,784.854058721934,448.0,744.443596324656
opepe,666.272884283247,448.0,634.557856490787
zatis,560.756044905009,448.0,630.263974716317
zygal,819.078151986183,448.0,800.440486414422
rewax,630.399395509499,448.5,641.812863583625
aback,799.847582037997,449.0,758.478678901637
exfil,759.017702936097,449.0,717.693642346997
lummy,793.35621761658,449.0,729.049446847305
masus,699.084628670121,449.0,707.662305345741
paspy,640.518998272884,449.0,629.707985449701
rusas,583.014248704663,449.0,626.663287093507
teggs,646.195164075993,449.0,662.159722396072
wasms,782.506044905009,449.0,738.279808152323
bulks,748.644214162349,450.0,765.898950874966
galvo,600.607944732297,450.0,650.709714557385
lexes,639.060017271157,450.0,648.871248101154
lezes,638.155440414508,450.0,648.736808141952
malms,668.007772020725,450.0,686.158510441614
nowts,635.062607944732,450.0,715.086273978117
oxeye,638.788860103627,450.0,611.541266319358
rotor,658.010362694301,450.0,668.070513909739
thuja,717.751727115717,450.0,718.243638985416
aspis,709.560880829016,451.0,719.166590617795
bevor,540.963730569948,451.0,596.369763301505
chefs,641.734455958549,451.0,681.55097158181
doobs,729.164075993092,451.0,721.570068667047
enfix,817.656303972366,451.0,747.781717731031
gojis,667.489637305699,451.0,692.164112036959
hasks,788.857944732297,451.0,750.986074381713
hests,654.963298791019,451.0,677.795252467872
hutch,819.912348877375,451.0,791.146126311627
incus,694.445595854922,451.0,781.984592752582
isles,565.134715025907,451.0,612.505004156014
ivies,633.306994818653,451.0,628.168814142498
jetes,636.427029360967,451.0,643.161348632613
krabs,558.440414507772,451.0,630.892877777119
lests,556.819516407599,451.0,617.399518344303
makis,577.312176165803,451.0,646.220249883299
masks,805.539291882556,451.0,757.135736373265
nests,593.414075993092,451.0,644.875970763273
optic,616.616580310881,451.0,715.74866407005
peeks,694.873920552677,451.0,695.80456566506
pisos,670.541018998273,451.0,704.919995492094
uncus,893.187392055268,451.0,858.674136596881
vasts,711.811312607945,451.0,710.861075680277
wafts,632.414075993092,451.0,683.224692240322
zooid,763.461571675302,451.0,704.17856855061
bilbo,719.864853195164,452.0,718.949807257748
busby,795.620466321244,452.0,713.852288049356
dolos,629.555267702936,452.0,678.683320587707
gasps,730.317789291883,452.0,728.099368442951
nevus,624.4201208981,452.0,672.92001335412
thews,633.613989637306,452.0,681.032253260682
throw,606.16493955095,452.0,684.660049015861
tiffs,820.678756476684,452.0,790.789980117562
xylem,675.964162348877,452.0,674.797345476707
cusks,899.391623488774,453.0,811.856711494648
furrs,703.82426597582,453.0,710.111958281425
leeks,631.47322970639,453.0,671.323269294619
milia,658.136873920553,453.0,676.151485835379
potoo,808.188687392055,453.0,732.874277710913
turks,588.727115716753,453.0,668.699666412757
abrim,553.423143350605,454.0,625.227318425906
adaws,748.560880829016,454.0,745.698346766085
barks,541.256908462867,454.0,601.07893565263
cwtch,895.126511226252,454.0,799.451712202497
jeels,655.945595854922,454.0,661.455836310185
kufis,789.592832469775,454.0,800.830530291311
malwa,780.819516407599,454.0,757.136506335452
oflag,661.432642487047,454.0,710.495548322936
osmol,758.185233160622,454.0,771.986853908086
wasps,786.076424870466,454.0,744.511145937073
broos,603.724093264249,455.0,645.926945128491
jedis,628.477115716753,455.0,648.139062547921
kamis,583.183937823834,455.0,650.064961579387
kumis,745.904576856649,455.0,783.183629682048
kyaks,817.016839378238,455.0,762.646609307502
kylix,901.417098445596,455.0,849.16398502877
murrs,682.319516407599,455.0,710.994963592527
ossia,583.690846286701,455.0,605.094825635794
ovoid,820.741796200345,455.0,778.281520463295
rumor,674.889464594128,455.0,713.011737096027
visas,708.916234887738,455.0,696.888966973386
yests,613.878238341969,455.0,646.597487521904
abbot,648.582901554404,456.0,669.571837364878
admix,790.170984455959,456.0,762.80951889209
chews,665.013816925734,456.0,692.645051220063
hafiz,710.627374784111,456.0,707.506152099706
husos,775.019861830743,456.0,779.8396133177
jolts,597.347150259067,456.0,660.622294131643
kazis,673.022452504318,456.0,682.751533513552
musos,792.5,456.0,780.552305153161
nexus,666.665371329879,456.0,686.118278962824
nimbi,976.768134715026,456.0,879.261265739073
nurrs,621.818221070812,456.0,679.200271845323
rasps,628.423575129534,456.0,663.827223700269
refix,666.553972366149,456.0,662.933208540936
remix,620.354490500864,456.0,641.690585687153
stoss,733.472797927461,456.0,676.909166404263
tsubo,665.476683937824,456.0,742.934621723814
verry,600.160189982729,456.0,568.403439286259
wilis,737.719775474957,456.0,737.817212414352
adays,691.445595854922,457.0,722.034296806335
amass,792.97884283247,457.0,741.445360391674
busts,805.683074265976,457.0,774.224840899797
caboc,640.168393782383,457.0,659.463460270988
cusps,840.880397236615,457.0,804.30741677434
furry,666.165803108808,457.0,647.213111917768
hasps,745.9896373057,457.0,741.801087527032
jauks,716.437823834197,457.0,699.479305892749
nduja,814.922279792746,457.0,774.414278493433
necks,632.641191709845,457.0,684.792474383345
nexts,607.814766839378,457.0,652.360770722076
ninon,813.222366148532,457.0,756.172648895727
walks,654.316062176166,457.0,694.866934957312
tusks,861.081606217617,457.5,811.374521990819
cusum,829.531088082902,458.0,786.901123035683
desks,750.438255613126,458.0,722.645205739452
dyads,694.29792746114,458.0,702.602623090819
fusks,1016.31865284974,458.0,846.138585944316
gusts,804.253886010363,458.0,789.576780508074
hajis,603.506908462867,458.0,646.870784660502
halma,711.704231433506,458.0,731.971526431812
hashy,647.094559585492,458.0,640.292721358283
inned,618.737478411054,458.0,642.257249949835
jalop,605.86183074266,458.0,647.373573899915
kakis,682.906303972366,458.0,682.128983536507
leeps,603.94127806563,458.0,662.870954546799
lexis,567.948186528497,458.0,619.964096285853
pulus,790.32426597582,458.0,770.847244037264
rarks,615.982728842833,458.0,649.838227853495
unfix,954.181778929188,458.0,879.480611124475
wests,682.227547495682,458.0,679.994236121698
jirds,655.766839378238,458.5,690.994869873482
abaci,662.62780656304,459.0,686.659461491534
canna,688.96286701209,459.0,672.709351520173
equid,700.19127806563,459.0,673.39485567343
hushy,804.367875647668,459.0,746.895993051418
index,679.168393782383,459.0,689.790114986288
kolos,724.416234887737,459.0,730.521913121413
major,560.385146804836,459.0,611.56608315052
malva,805.108808290155,459.0,758.844056287292
rusts,669.655008635579,459.0,702.538452973066
skeos,611.275906735751,459.0,598.279834659047
yesks,762.835924006909,459.0,721.662792463629
acmic,762.382124352332,460.0,749.60342886767
banns,600.252590673575,460.0,627.74666143565
beefs,692.060880829016,460.0,684.909553523605
casco,544.285837651123,460.0,587.250749029427
ewers,688.423575129534,460.0,697.719495789431
exams,634.317357512953,460.0,633.124429556439
fists,777.099309153713,460.0,763.534970693889
gaffe,557.321675302245,460.0,553.607725133022
hesps,749.798791018998,460.0,729.36517390513
musts,819.886873920553,460.0,797.455028180385
ortho,662.010362694301,460.0,707.845922195356
panni,591.668825561313,460.0,629.75244373016
ancon,650.495250431779,461.0,692.396927619547
bawrs,535.682642487047,461.0,595.664326211897
busks,982.142055267703,461.0,836.343858583281
durrs,649.291882556131,461.0,697.519073084288
geeks,689.204663212435,461.0,694.435546222466
halwa,753.385146804836,461.0,749.67061174352
kilim,845.563039723661,461.0,803.526396242461
livid,836.814766839378,461.0,784.856256951285
misos,688.884715025907,461.0,718.353446103441
ottos,889.095423143351,461.0,815.154498311385
vests,712.304835924007,461.0,697.497209415855
warks,584.737910189983,461.0,634.648631520569
beeps,662.681778929188,462.0,678.292578955196
gists,730.582037996546,462.0,751.892976798189
holos,652.644645941278,462.0,697.187084579434
jerry,636.881260794473,462.0,574.167987529387
pulmo,664.886442141623,462.0,732.60616038572
reeks,612.99481865285,462.0,652.035381759314
rotos,568.949913644214,462.0,630.655910807029
weeks,754.346286701209,462.0,719.326661474777
wefts,638.380397236615,462.0,675.991710132954
wists,789.622625215889,462.0,779.568564342882
xylic,816.599740932642,462.0,824.025851457544
aswim,651.20768566494,463.0,698.489769534189
dusts,766.243523316062,463.0,776.564332065979
fisks,930.979274611399,463.0,817.125716065386
gazon,623.720207253886,463.0,656.480656330227
jests,756.897668393782,463.0,701.019420227914
kalpa,783.639032815199,463.0,763.573260732731
lists,648.594127806563,463.0,710.626267913035
marms,602.209844559586,463.0,631.100679284475
ogams,594.277633851468,463.0,665.733400768735
pulks,739.996113989637,463.0,775.882495658418
pulps,802.857512953368,463.0,778.672266689348
resew,569.076856649396,463.0,625.378516333056
tikka,725.998272884283,463.0,706.822570381939
wahoo,717.841968911917,463.0,705.772446689205
welks,641.1597582038,463.0,674.571460442733
zuzim,1046.46416234888,463.0,851.762044571461
allow,668.232728842833,464.0,684.842519003808
ammon,711.591105354059,464.0,715.968204518873
azlon,600.30872193437,464.0,657.220693745065
berob,604.195595854922,464.0,616.410879628895
bisks,873.39896373057,464.0,793.530370538223
budos,660.132556131261,464.0,718.405394708996
eeven,763.517702936097,464.0,698.337114737849
fatwa,763.890328151986,464.0,724.45694568597
grogs,623.827720207254,464.0,660.125158713454
husks,990.389464594128,464.0,870.926241803612
lotos,584.206822107081,464.0,647.594867732676
lysis,739.315630397237,464.0,767.365512034597
miltz,685.636873920553,464.0,727.519281987415
mitis,717.467616580311,464.0,739.570899631358
musks,994.695595854922,464.0,860.297803778307
parps,589.963730569948,464.0,624.783849950624
staps,612.620898100173,464.0,645.485748796992
stymy,688.618739205527,464.0,646.772832204679
volks,709.841537132988,464.0,739.062674956366
waldo,570.066493955095,464.0,639.199303989191
wolfs,686.502590673575,464.0,723.422354966306
abamp,825.259067357513,465.0,786.862237499863
